period,count
1998-06-24 14:34:00,92839
1998-06-24 14:35:00,92930
1998-06-24 14:36:00,92638
1998-06-24 14:37:00,96425
1998-06-24 14:38:00,96352
1998-06-24 14:39:00,94453
1998-06-24 14:40:00,94717
1998-06-24 14:41:00,96976
1998-06-24 14:42:00,101246
1998-06-24 14:43:00,102000
1998-06-24 14:44:00,103619
1998-06-24 14:45:00,103661
1998-06-24 14:46:00,104562
1998-06-24 14:47:00,107366
1998-06-24 14:48:00,104836
1998-06-24 14:49:00,107294
1998-06-24 14:50:00,107363
1998-06-24 14:51:00,106456
1998-06-24 14:52:00,106512
1998-06-24 14:53:00,108442
1998-06-24 14:54:00,106081
1998-06-24 14:55:00,105573
1998-06-24 14:56:00,105770
1998-06-24 14:57:00,103016
1998-06-24 14:58:00,100348
1998-06-24 14:59:00,99847
1998-06-24 15:00:00,98973
1998-06-24 15:01:00,98358
1998-06-24 15:02:00,96823
1998-06-24 15:03:00,101464
1998-06-24 15:04:00,102441
1998-06-24 15:05:00,99154
1998-06-24 15:06:00,97719
1998-06-24 15:07:00,99005
1998-06-24 15:08:00,99954
1998-06-24 15:09:00,98098
1998-06-24 15:10:00,99724
1998-06-24 15:11:00,99112
1998-06-24 15:12:00,96551
1998-06-24 15:13:00,100613
1998-06-24 15:14:00,101863
1998-06-24 15:15:00,104765
1998-06-24 15:16:00,108352
1998-06-24 15:17:00,104957
1998-06-24 15:18:00,103280
1998-06-24 15:19:00,103016
1998-06-24 15:20:00,102418
1998-06-24 15:21:00,104024
1998-06-24 15:22:00,104458
1998-06-24 15:23:00,104326
1998-06-24 15:24:00,104859
1998-06-24 15:25:00,106038
1998-06-24 15:26:00,106950
1998-06-24 15:27:00,108381
1998-06-24 15:28:00,103937
1998-06-24 15:29:00,104596
1998-06-24 15:30:00,108052
1998-06-24 15:31:00,106070
1998-06-24 15:32:00,109132
1998-06-24 15:33:00,108217
1998-06-24 15:34:00,109660
1998-06-24 15:35:00,106577
1998-06-24 15:36:00,110978
1998-06-24 15:37:00,112000
1998-06-24 15:38:00,109402
1998-06-24 15:39:00,110623
1998-06-24 15:40:00,113868
1998-06-24 15:41:00,112179
1998-06-24 15:42:00,110021
1998-06-24 15:43:00,108381
1998-06-24 15:44:00,108858
1998-06-24 15:45:00,111008
1998-06-24 15:46:00,115404
1998-06-24 15:47:00,117078
1998-06-24 15:48:00,114033
1998-06-24 15:49:00,114713
1998-06-24 15:50:00,117813
1998-06-24 15:51:00,117430
1998-06-24 15:52:00,112646
1998-06-24 15:53:00,115194
1998-06-24 15:54:00,115661
1998-06-24 15:55:00,119915
1998-06-24 15:56:00,123153
1998-06-24 15:57:00,126883
1998-06-24 15:58:00,122786
1998-06-24 15:59:00,129232
1998-06-24 16:00:00,130716
1998-06-24 16:01:00,131530
1998-06-24 16:02:00,130023
1998-06-24 16:03:00,125470
1998-06-24 16:04:00,120369
1998-06-24 16:05:00,119228
1998-06-24 16:06:00,119794
1998-06-24 16:07:00,116387
1998-06-24 16:08:00,117427
1998-06-24 16:09:00,109634
1998-06-24 16:10:00,104954
1998-06-24 16:11:00,99268
1998-06-24 16:12:00,92511
1998-06-24 16:13:00,89943
1998-06-24 16:14:00,82169
1998-06-24 16:15:00,81214
1998-06-24 16:16:00,79489
1998-06-24 16:17:00,83108
1998-06-24 16:18:00,79319
1998-06-24 16:19:00,76517
1998-06-24 16:20:00,71394
1998-06-24 16:21:00,65185
1998-06-24 16:22:00,68682
1998-06-24 16:23:00,66126
1998-06-24 16:24:00,63762
1998-06-24 16:25:00,62426
1998-06-24 16:26:00,62239
1998-06-24 16:27:00,60673
1998-06-24 16:28:00,58500
1998-06-24 16:29:00,57897
1998-06-24 16:30:00,56972
1998-06-24 16:31:00,56154
1998-06-24 16:32:00,55820
1998-06-24 16:33:00,52879
1998-06-24 16:34:00,53455
1998-06-24 16:35:00,51186
1998-06-24 16:36:00,51994
1998-06-24 16:37:00,52065
1998-06-24 16:38:00,50788
1998-06-24 16:39:00,47474
1998-06-24 16:40:00,47931
1998-06-24 16:41:00,46961
1998-06-24 16:42:00,45940
1998-06-24 16:43:00,46636
1998-06-24 16:44:00,47409
1998-06-24 16:45:00,45385
1998-06-24 16:46:00,44221
1998-06-24 16:47:00,44863
1998-06-24 16:48:00,43292
1998-06-24 16:49:00,41553
1998-06-24 16:50:00,41355
1998-06-24 16:51:00,42024
1998-06-24 16:52:00,42555
1998-06-24 16:53:00,44468
1998-06-24 16:54:00,42486
1998-06-24 16:55:00,41378
1998-06-24 16:56:00,42005
1998-06-24 16:57:00,41734
1998-06-24 16:58:00,41432
1998-06-24 16:59:00,42147
1998-06-24 17:00:00,43033
1998-06-24 17:01:00,41876
1998-06-24 17:02:00,38015
1998-06-24 17:03:00,39649
1998-06-24 17:04:00,40561
1998-06-24 17:05:00,41709
1998-06-24 17:06:00,41513
1998-06-24 17:07:00,39786
1998-06-24 17:08:00,39254
1998-06-24 17:09:00,39675
1998-06-24 17:10:00,37101
1998-06-24 17:11:00,37115
1998-06-24 17:12:00,38622
1998-06-24 17:13:00,37832
1998-06-24 17:14:00,36826
1998-06-24 17:15:00,38369
1998-06-24 17:16:00,35108
1998-06-24 17:17:00,35522
1998-06-24 17:18:00,36690
1998-06-24 17:19:00,36503
1998-06-24 17:20:00,35007
1998-06-24 17:21:00,34512
1998-06-24 17:22:00,34413
1998-06-24 17:23:00,36753
1998-06-24 17:24:00,35894
1998-06-24 17:25:00,34243
1998-06-24 17:26:00,35268
1998-06-24 17:27:00,34976
1998-06-24 17:28:00,34362
1998-06-24 17:29:00,32925
1998-06-24 17:30:00,34329
1998-06-24 17:31:00,35708
1998-06-24 17:32:00,35969
1998-06-24 17:33:00,34312
1998-06-24 17:34:00,33987
1998-06-24 17:35:00,33108
1998-06-24 17:36:00,31504
1998-06-24 17:37:00,33273
1998-06-24 17:38:00,33864
1998-06-24 17:39:00,31940
1998-06-24 17:40:00,32997
1998-06-24 17:41:00,32876
1998-06-24 17:42:00,32202
1998-06-24 17:43:00,32101
1998-06-24 17:44:00,31982
1998-06-24 17:45:00,34131
1998-06-24 17:46:00,33172
1998-06-24 17:47:00,31925
1998-06-24 17:48:00,31702
1998-06-24 17:49:00,30286
1998-06-24 17:50:00,31305
1998-06-24 17:51:00,31612
1998-06-24 17:52:00,30311
1998-06-24 17:53:00,30155
1998-06-24 17:54:00,30246
1998-06-24 17:55:00,29267
1998-06-24 17:56:00,29705
1998-06-24 17:57:00,31433
1998-06-24 17:58:00,31633
1998-06-24 17:59:00,31010
1998-06-24 18:00:00,30649
1998-06-24 18:01:00,30954
1998-06-24 18:02:00,28541
1998-06-24 18:03:00,29984
1998-06-24 18:04:00,31511
1998-06-24 18:05:00,30577
1998-06-24 18:06:00,31153
1998-06-24 18:07:00,30245
1998-06-24 18:08:00,32189
1998-06-24 18:09:00,31545
1998-06-24 18:10:00,30356
1998-06-24 18:11:00,28938
1998-06-24 18:12:00,28783
1998-06-24 18:13:00,29071
1998-06-24 18:14:00,29571
1998-06-24 18:15:00,30613
1998-06-24 18:16:00,30966
1998-06-24 18:17:00,31528
1998-06-24 18:18:00,31586
1998-06-24 18:19:00,30106
1998-06-24 18:20:00,30777
1998-06-24 18:21:00,29092
1998-06-24 18:22:00,28247
1998-06-24 18:23:00,27895
1998-06-24 18:24:00,28670
1998-06-24 18:25:00,30210
1998-06-24 18:26:00,28611
1998-06-24 18:27:00,27671
1998-06-24 18:28:00,28324
1998-06-24 18:29:00,29170
1998-06-24 18:30:00,28983
1998-06-24 18:31:00,30143
1998-06-24 18:32:00,29149
1998-06-24 18:33:00,29989
1998-06-24 18:34:00,28403
1998-06-24 18:35:00,30812
1998-06-24 18:36:00,29166
1998-06-24 18:37:00,28145
1998-06-24 18:38:00,29619
1998-06-24 18:39:00,27907
1998-06-24 18:40:00,27443
1998-06-24 18:41:00,28197
1998-06-24 18:42:00,28418
1998-06-24 18:43:00,29081
1998-06-24 18:44:00,28454
1998-06-24 18:45:00,27634
1998-06-24 18:46:00,29285
1998-06-24 18:47:00,29714
1998-06-24 18:48:00,29283
1998-06-24 18:49:00,29485
1998-06-24 18:50:00,29608
1998-06-24 18:51:00,29616
1998-06-24 18:52:00,28023
1998-06-24 18:53:00,29202
1998-06-24 18:54:00,30702
1998-06-24 18:55:00,30965
1998-06-24 18:56:00,29831
1998-06-24 18:57:00,29649
1998-06-24 18:58:00,29135
1998-06-24 18:59:00,31496
1998-06-24 19:00:00,31658
1998-06-24 19:01:00,32258
1998-06-24 19:02:00,32313
1998-06-24 19:03:00,33253
1998-06-24 19:04:00,35044
1998-06-24 19:05:00,35974
1998-06-24 19:06:00,37939
1998-06-24 19:07:00,36466
1998-06-24 19:08:00,38054
1998-06-24 19:09:00,40374
1998-06-24 19:10:00,40790
1998-06-24 19:11:00,41475
1998-06-24 19:12:00,41252
1998-06-24 19:13:00,44238
1998-06-24 19:14:00,43468
1998-06-24 19:15:00,42196
1998-06-24 19:16:00,42300
1998-06-24 19:17:00,43770
1998-06-24 19:18:00,45861
1998-06-24 19:19:00,47760
1998-06-24 19:20:00,48230
1998-06-24 19:21:00,46493
1998-06-24 19:22:00,47744
1998-06-24 19:23:00,47663
1998-06-24 19:24:00,46780
1998-06-24 19:25:00,48851
1998-06-24 19:26:00,48157
1998-06-24 19:27:00,47751
1998-06-24 19:28:00,48956
1998-06-24 19:29:00,46823
1998-06-24 19:30:00,50391
1998-06-24 19:31:00,49515
1998-06-24 19:32:00,50918
1998-06-24 19:33:00,50741
1998-06-24 19:34:00,48357
1998-06-24 19:35:00,53054
1998-06-24 19:36:00,50892
1998-06-24 19:37:00,49601
1998-06-24 19:38:00,50836
1998-06-24 19:39:00,49775
1998-06-24 19:40:00,50390
1998-06-24 19:41:00,49257
1998-06-24 19:42:00,47382
1998-06-24 19:43:00,48528
1998-06-24 19:44:00,49557
1998-06-24 19:45:00,50700
1998-06-24 19:46:00,49832
1998-06-24 19:47:00,48249
1998-06-24 19:48:00,48600
1998-06-24 19:49:00,51154
1998-06-24 19:50:00,53804
1998-06-24 19:51:00,54232
1998-06-24 19:52:00,53166
1998-06-24 19:53:00,53083
1998-06-24 19:54:00,54078
1998-06-24 19:55:00,55812
1998-06-24 19:56:00,52520
1998-06-24 19:57:00,52449
1998-06-24 19:58:00,51682
1998-06-24 19:59:00,50637
1998-06-24 20:00:00,50202
1998-06-24 20:01:00,49656
1998-06-24 20:02:00,51622
1998-06-24 20:03:00,50440
1998-06-24 20:04:00,49808
1998-06-24 20:05:00,46192
1998-06-24 20:06:00,48285
1998-06-24 20:07:00,48891
1998-06-24 20:08:00,49252
1998-06-24 20:09:00,52322
1998-06-24 20:10:00,51445
1998-06-24 20:11:00,51514
1998-06-24 20:12:00,54092
1998-06-24 20:13:00,54658
1998-06-24 20:14:00,55223
1998-06-24 20:15:00,57368
1998-06-24 20:16:00,54643
1998-06-24 20:17:00,57322
1998-06-24 20:18:00,59835
1998-06-24 20:19:00,60496
1998-06-24 20:20:00,57504
1998-06-24 20:21:00,58969
1998-06-24 20:22:00,56969
1998-06-24 20:23:00,56786
1998-06-24 20:24:00,60458
1998-06-24 20:25:00,62347
1998-06-24 20:26:00,57888
1998-06-24 20:27:00,61796
1998-06-24 20:28:00,59464
1998-06-24 20:29:00,59177
1998-06-24 20:30:00,59711
1998-06-24 20:31:00,59120
1998-06-24 20:32:00,58565
1998-06-24 20:33:00,61200
1998-06-24 20:34:00,59143
1998-06-24 20:35:00,62858
1998-06-24 20:36:00,61210
1998-06-24 20:37:00,62235
1998-06-24 20:38:00,63321
1998-06-24 20:39:00,67478
1998-06-24 20:40:00,67384
1998-06-24 20:41:00,67327
1998-06-24 20:42:00,67760
1998-06-24 20:43:00,71624
1998-06-24 20:44:00,72456
1998-06-24 20:45:00,71626
1998-06-24 20:46:00,73243
1998-06-24 20:47:00,75555
1998-06-24 20:48:00,75985
1998-06-24 20:49:00,77013
1998-06-24 20:50:00,79966
1998-06-24 20:51:00,82017
1998-06-24 20:52:00,83352
1998-06-24 20:53:00,89199
1998-06-24 20:54:00,92378
1998-06-24 20:55:00,96739
1998-06-24 20:56:00,99441
1998-06-24 20:57:00,99063
1998-06-24 20:58:00,92732
1998-06-24 20:59:00,87676
1998-06-24 21:00:00,81261
1998-06-24 21:01:00,76454
1998-06-24 21:02:00,72573
1998-06-24 21:03:00,69117
1998-06-24 21:04:00,68909
1998-06-24 21:05:00,66196
1998-06-24 21:06:00,64960
1998-06-24 21:07:00,62412
1998-06-24 21:08:00,61253
1998-06-24 21:09:00,62123
1998-06-24 21:10:00,59117
1998-06-24 21:11:00,55021
1998-06-24 21:12:00,51070
1998-06-24 21:13:00,50726
1998-06-24 21:14:00,47269
1998-06-24 21:15:00,45792
1998-06-24 21:16:00,46927
1998-06-24 21:17:00,46290
1998-06-24 21:18:00,44074
1998-06-24 21:19:00,42004
1998-06-24 21:20:00,42450
1998-06-24 21:21:00,41468
1998-06-24 21:22:00,41265
1998-06-24 21:23:00,40147
1998-06-24 21:24:00,40146
1998-06-24 21:25:00,41273
1998-06-24 21:26:00,38502
1998-06-24 21:27:00,38854
1998-06-24 21:28:00,37930
1998-06-24 21:29:00,36711
1998-06-24 21:30:00,36688
1998-06-24 21:31:00,37397
1998-06-24 21:32:00,37872
1998-06-24 21:33:00,35514
1998-06-24 21:34:00,34474
1998-06-24 21:35:00,34280
1998-06-24 21:36:00,32329
1998-06-24 21:37:00,32662
1998-06-24 21:38:00,34314
1998-06-24 21:39:00,33079
1998-06-24 21:40:00,32702
1998-06-24 21:41:00,32191
1998-06-24 21:42:00,31322
1998-06-24 21:43:00,31819
1998-06-24 21:44:00,29765
1998-06-24 21:45:00,30862
1998-06-24 21:46:00,30113
1998-06-24 21:47:00,31304
1998-06-24 21:48:00,32282
1998-06-24 21:49:00,30134
1998-06-24 21:50:00,30003
1998-06-24 21:51:00,32346
1998-06-24 21:52:00,31381
1998-06-24 21:53:00,30078
1998-06-24 21:54:00,29822
1998-06-24 21:55:00,30778
1998-06-24 21:56:00,29288
1998-06-24 21:57:00,28495
1998-06-24 21:58:00,28844
1998-06-24 21:59:00,30136
1998-06-24 22:00:00,26638
1998-06-24 22:01:00,27515
1998-06-24 22:02:00,32546
1998-06-24 22:03:00,29339
1998-06-24 22:04:00,29111
1998-06-24 22:05:00,28357
1998-06-24 22:06:00,29060
1998-06-24 22:07:00,28765
1998-06-24 22:08:00,26814
1998-06-24 22:09:00,25321
1998-06-24 22:10:00,27019
1998-06-24 22:11:00,26137
1998-06-24 22:12:00,25768
1998-06-24 22:13:00,24745
1998-06-24 22:14:00,24416
1998-06-24 22:15:00,24930
1998-06-24 22:16:00,24454
1998-06-24 22:17:00,23566
1998-06-24 22:18:00,23515
1998-06-24 22:19:00,25645
1998-06-24 22:20:00,25373
1998-06-24 22:21:00,25498
1998-06-24 22:22:00,25502
1998-06-24 22:23:00,24719
1998-06-24 22:24:00,24197
1998-06-24 22:25:00,26024
1998-06-24 22:26:00,25383
1998-06-24 22:27:00,26316
1998-06-24 22:28:00,25214
1998-06-24 22:29:00,23318
1998-06-24 22:30:00,24281
1998-06-24 22:31:00,23520
1998-06-24 22:32:00,23138
1998-06-24 22:33:00,24469
1998-06-24 22:34:00,24737
1998-06-24 22:35:00,23287
1998-06-24 22:36:00,24735
1998-06-24 22:37:00,24939
1998-06-24 22:38:00,23639
1998-06-24 22:39:00,24865
1998-06-24 22:40:00,24042
1998-06-24 22:41:00,24617
1998-06-24 22:42:00,26484
1998-06-24 22:43:00,23508
1998-06-24 22:44:00,24265
1998-06-24 22:45:00,22371
1998-06-24 22:46:00,23202
1998-06-24 22:47:00,23140
1998-06-24 22:48:00,22478
1998-06-24 22:49:00,22458
1998-06-24 22:50:00,22718
1998-06-24 22:51:00,22856
1998-06-24 22:52:00,21277
1998-06-24 22:53:00,23081
1998-06-24 22:54:00,22536
1998-06-24 22:55:00,21010
1998-06-24 22:56:00,21699
1998-06-24 22:57:00,22155
1998-06-24 22:58:00,23629
1998-06-24 22:59:00,22781
1998-06-24 23:00:00,24448
1998-06-24 23:01:00,23545
1998-06-24 23:02:00,22566
1998-06-24 23:03:00,21504
1998-06-24 23:04:00,21885
1998-06-24 23:05:00,21464
1998-06-24 23:06:00,21890
1998-06-24 23:07:00,20920
1998-06-24 23:08:00,20835
1998-06-24 23:09:00,21610
1998-06-24 23:10:00,21147
1998-06-24 23:11:00,20264
1998-06-24 23:12:00,19747
1998-06-24 23:13:00,19208
1998-06-24 23:14:00,21609
1998-06-24 23:15:00,20963
1998-06-24 23:16:00,21304
1998-06-24 23:17:00,21123
1998-06-24 23:18:00,21779
1998-06-24 23:19:00,21921
1998-06-24 23:20:00,22261
1998-06-24 23:21:00,21726
1998-06-24 23:22:00,22032
1998-06-24 23:23:00,21869
1998-06-24 23:24:00,21161
1998-06-24 23:25:00,20721
1998-06-24 23:26:00,20734
1998-06-24 23:27:00,21371
1998-06-24 23:28:00,20868
1998-06-24 23:29:00,20541
1998-06-24 23:30:00,20995
1998-06-24 23:31:00,21034
1998-06-24 23:32:00,21049
1998-06-24 23:33:00,21096
1998-06-24 23:34:00,21673
1998-06-24 23:35:00,21928
1998-06-24 23:36:00,20880
1998-06-24 23:37:00,20181
1998-06-24 23:38:00,21072
1998-06-24 23:39:00,20426
1998-06-24 23:40:00,20946
1998-06-24 23:41:00,21372
1998-06-24 23:42:00,20772
1998-06-24 23:43:00,20090
1998-06-24 23:44:00,21184
1998-06-24 23:45:00,21981
1998-06-24 23:46:00,22343
1998-06-24 23:47:00,21365
1998-06-24 23:48:00,21486
1998-06-24 23:49:00,20911
1998-06-24 23:50:00,20112
1998-06-24 23:51:00,20519
1998-06-24 23:52:00,21447
1998-06-24 23:53:00,21321
1998-06-24 23:54:00,20772
1998-06-24 23:55:00,20089
1998-06-24 23:56:00,19704
1998-06-24 23:57:00,20441
1998-06-24 23:58:00,20332
1998-06-24 23:59:00,21291
